model,mass_GeV,event_level,status,number_of_crossings,maximum_N_events,peak_coupling_GeV_inv,lower_coupling_GeV_inv,upper_coupling_GeV_inv,is_interpolated
ALP-SU2L,0.0674292009288303,3.0,resolved,2.0,18268108928.08256,0.0355224398661759,6.737395113612604e-05,0.2476299859786024,False
ALP-SU2L,0.0765780930438898,3.0,resolved,2.0,10783361507.367731,0.0297466490065655,5.9417493071788643e-05,0.18835701231800828,False
ALP-SU2L,0.0869683201559538,3.0,resolved,2.0,6571969584.830806,0.0208597246640711,5.227854694319478e-05,0.14318709681756292,False
ALP-SU2L,0.0987683084039917,3.0,resolved,2.0,3915571509.669448,0.0174680261348422,4.605506885538257e-05,0.11019957169798794,False
ALP-SU2L,0.1121693362306272,3.0,resolved,2.0,2364090529.033165,0.0122493869987568,4.054792269447485e-05,0.08409944482346621,False
ALP-SU2L,0.1273886350159562,3.0,resolved,2.0,1422857686.950808,0.0102576911093475,3.5690359519030586e-05,0.06408426249711831,False
ALP-SU2L,0.1446729104098734,3.0,resolved,2.0,848967581.6272573,0.0071931669406814,3.1458846658296446e-05,0.04981136013907898,False
ALP-SU2L,0.1643023414438944,3.0,resolved,2.0,520108973.8371612,0.0060235899627441,2.7662513494556013e-05,0.03735624591433747,False
ALP-SU2L,0.1865951222482886,3.0,resolved,2.0,304669202.6751628,0.0042240195890425,2.438025450722042e-05,0.028573357393199886,False
ALP-SU2L,0.2119126199960044,3.0,resolved,2.0,186815198.98007843,0.0035372127755151,2.1463402829459708e-05,0.02193064320431524,False
ALP-SU2L,0.2406652326839314,3.0,resolved,2.0,110582935.22280183,0.0029620776976802,1.885864061614868e-05,0.01661407812317452,False
ALP-SU2L,0.2733190417064491,3.0,resolved,2.0,67332060.37985191,0.0020771457381152,1.6618812476019215e-05,0.01264507999481145,False
ALP-SU2L,0.310403367059838,3.0,resolved,2.0,40484630.36083242,0.0017394110719863,1.4613650214165737e-05,0.00962612639035683,False
ALP-SU2L,0.352519347647819,3.0,resolved,2.0,24354986.624062408,0.0012197554094669,1.2860575131825882e-05,0.007333585616704814,False
ALP-SU2L,0.4003496857754375,3.0,resolved,2.0,14775301.41998152,0.0010214286005117,1.1261605871959105e-05,0.0055432329531039486,False
ALP-SU2L,0.454669713790057,3.0,resolved,2.0,8788339.056668513,0.0007162729276155,9.939419030699991e-06,0.004230163963426982,False
ALP-SU2L,0.5163599622603116,3.0,resolved,2.0,5369500.550807316,0.0005998101327204,8.735703393711935e-06,0.0032160619005565123,False
ALP-SU2L,0.5864204334238656,3.0,resolved,2.0,3182107.0982884234,0.0005022836707116,7.667920746315363e-06,0.0024626280047674418,False
ALP-SU2L,0.6659868112773437,3.0,resolved,2.0,1966519.143025233,0.0003522245168519,6.717888127780694e-06,0.001866512912121205,False
ALP-SU2L,0.7563488710748492,3.0,resolved,2.0,1180340.4607206637,0.0002949543757066,5.900031722594209e-06,0.0014324576481422773,False
ALP-SU2L,0.8589713866540342,3.0,resolved,2.0,718474.5158350962,0.0002068356359852,5.157673969662246e-06,0.0010643378146378004,False
ALP-SU2L,0.9755178744986028,3.0,resolved,2.0,438709.07946568006,0.0001732050807568,4.508453691981907e-06,0.0008116209762241194,False
ALP-SU2L,1.1078775594297636,3.0,resolved,2.0,264018.239634504,0.0001214594051992,3.9292549362929775e-06,0.000614579808151995,False
ALP-SU2L,1.2581959990419505,3.0,resolved,2.0,163351.4816820307,0.0001017106456825,3.414413717090983e-06,0.00046083664511512376,False
ALP-SU2L,1.428909863306546,3.0,resolved,2.0,99863.88772710793,7.132420407669372e-05,2.944136177580911e-06,0.000353218343647201,False
ALP-SU2L,1.622786433122852,3.0,resolved,2.0,63314.13606004968,5.972720546040737e-05,2.523063956834882e-06,0.0002648193093018106,False
ALP-SU2L,1.8429684580899512,3.0,resolved,2.0,38961.97593375949,5.001582728177121e-05,2.156257919263193e-06,0.00019991296789782545,False
ALP-SU2L,2.093025100646328,3.0,resolved,2.0,25586.14665915232,3.507340896492948e-05,1.8330710196819395e-06,0.0001504517692234445,False
ALP-SU2L,2.3770097923844964,3.0,resolved,2.0,16476.62401942559,2.4595094858493616e-05,1.5558763003680786e-06,0.0001129460265603455,False
ALP-SU2L,2.699525940394606,3.0,resolved,2.0,11052.615356424529,2.0596041735732136e-05,1.3322264261243403e-06,8.535411065618756e-05,False
ALP-SU2L,3.065801548740353,3.0,resolved,2.0,6705.259506067724,1.7247216878837446e-05,1.1745558323089892e-06,6.383884065351144e-05,False
ALP-SU2L,3.4817739646853774,3.0,resolved,2.0,3451.655891628712,1.2094545346424157e-05,1.110183555429821e-06,4.7092227865605896e-05,False
ALP-SU2L,3.9541861234109583,3.0,resolved,2.0,1349.6664382656768,1.012802602156392e-05,1.1372337282401127e-06,3.463484373396186e-05,False
ALP-SU2L,4.3,3.0,resolved,2.0,669.3042620099237,8.481253999663866e-06,1.187543141668601e-06,2.8128781319922307e-05,False
ALP-SU2L,4.323529411764706,3.0,resolved,2.0,634.5985318832148,8.481253999663866e-06,1.1943299559689848e-06,2.754794143068612e-05,False
ALP-SU2L,4.347058823529411,3.0,resolved,2.0,596.597020463999,8.481253999663866e-06,1.2031266539268956e-06,2.7189879204216623e-05,False
ALP-SU2L,4.370588235294117,3.0,resolved,2.0,567.5063081537569,8.481253999663866e-06,1.2066027168724134e-06,2.683619720527968e-05,False
ALP-SU2L,4.394117647058823,3.0,resolved,2.0,537.4759939112166,8.481253999663866e-06,1.2127727605130637e-06,2.648479052068661e-05,False
ALP-SU2L,4.417647058823529,3.0,resolved,2.0,521.1727979287488,8.481253999663866e-06,1.2130294151937236e-06,2.617405098932955e-05,False
ALP-SU2L,4.441176470588236,3.0,resolved,2.0,498.313201631397,8.481253999663866e-06,1.2173265127133964e-06,2.582931468746997e-05,False
ALP-SU2L,4.464705882352941,3.0,resolved,2.0,471.3605187354904,8.481253999663866e-06,1.2246155926433451e-06,2.5487408506702615e-05,False
ALP-SU2L,4.488235294117647,3.0,resolved,2.0,438.26190291283,8.481253999663866e-06,1.234633361637953e-06,2.5131558852523913e-05,False
ALP-SU2L,4.490695851357099,3.0,resolved,2.0,435.9620840288098,8.481253999663866e-06,1.2368806635712937e-06,2.5133129524596155e-05,False
ALP-SU2L,4.511764705882353,3.0,resolved,2.0,409.3051972055839,8.481253999663866e-06,1.2486024267705509e-06,2.4782830023907815e-05,False
ALP-SU2L,4.535294117647059,3.0,resolved,2.0,384.0693413531882,8.481253999663866e-06,1.2574011435924469e-06,2.4504856398607917e-05,False
ALP-SU2L,4.5588235294117645,3.0,resolved,2.0,360.7717196099968,8.481253999663866e-06,1.2639727347631725e-06,2.401839444755625e-05,False
ALP-SU2L,4.58235294117647,3.0,resolved,2.0,339.4502187719325,8.481253999663866e-06,1.2740147235059088e-06,2.36499997930225e-05,False
ALP-SU2L,4.605882352941176,3.0,resolved,2.0,318.8245412618569,7.102239790227848e-06,1.2861723132402983e-06,2.33613650055715e-05,False
ALP-SU2L,4.629411764705882,3.0,resolved,2.0,298.63679975619624,7.102239790227848e-06,1.2987304434090292e-06,2.2920895678569172e-05,False
ALP-SU2L,4.652941176470588,3.0,resolved,2.0,277.93754989229683,7.102239790227848e-06,1.3150955930594047e-06,2.2613638989760012e-05,False
ALP-SU2L,4.6764705882352935,3.0,resolved,2.0,252.36178611980435,7.102239790227848e-06,1.3380842545528226e-06,2.2165342321798202e-05,False
ALP-SU2L,4.699999999999999,3.0,resolved,2.0,225.27850073587845,7.102239790227848e-06,1.3680551747455225e-06,2.1779905729995266e-05,False
ALP-SU2L,4.723529411764706,3.0,resolved,2.0,196.6896635682816,7.102239790227848e-06,1.4081398316239794e-06,2.132320907535977e-05,False
ALP-SU2L,4.747058823529412,3.0,resolved,2.0,165.95110107232264,7.102239790227848e-06,1.4606779783854152e-06,2.0823476522196658e-05,False
ALP-SU2L,4.753,3.0,resolved,2.0,157.23998220801678,7.102239790227848e-06,1.4807964868175018e-06,2.064998583911028e-05,False
ALP-SU2L,4.759,3.0,resolved,2.0,138.3850469668448,7.102239790227848e-06,1.5314339261392203e-06,2.0355898096785854e-05,False
ALP-SU2L,4.765,3.0,resolved,2.0,115.5093708478528,7.102239790227848e-06,1.6067203541591606e-06,1.9869134291950704e-05,False
ALP-SU2L,4.770588235294118,3.0,resolved,2.0,94.9544737440363,7.102239790227848e-06,1.6909819394991176e-06,1.9342958789590218e-05,False
ALP-SU2L,4.794117647058823,3.0,resolved,2.0,52.134598598322825,7.102239790227848e-06,1.9860297222915417e-06,1.7835732459309447e-05,False
ALP-SU2L,4.817647058823529,3.0,resolved,2.0,30.59707743592305,7.102239790227848e-06,2.307658590131233e-06,1.640441256196395e-05,False
ALP-SU2L,4.8235,3.0,resolved,2.0,26.706104464174643,7.102239790227848e-06,2.3994764616183024e-06,1.5993498807808918e-05,False
ALP-SU2L,4.8295,3.0,resolved,2.0,23.519576219550423,7.102239790227848e-06,2.4894338655136914e-06,1.5642768445519e-05,False
ALP-SU2L,4.8355,3.0,resolved,2.0,20.682376631100563,7.102239790227848e-06,2.5882996324025492e-06,1.5300035677725998e-05,False
ALP-SU2L,4.841176470588235,3.0,resolved,2.0,18.505340431619867,7.102239790227848e-06,2.677642608475176e-06,1.4998749570922782e-05,False
ALP-SU2L,4.864705882352941,3.0,resolved,2.0,12.175324779757664,7.102239790227848e-06,3.0578831038722514e-06,1.3702012094951778e-05,False
ALP-SU2L,4.8706,3.0,resolved,2.0,11.204160570943246,7.102239790227848e-06,3.143192909074125e-06,1.3413292969442836e-05,False
ALP-SU2L,4.8765,3.0,resolved,2.0,10.42509340075232,7.102239790227848e-06,3.2156144101713596e-06,1.3156015200757452e-05,False
ALP-SU2L,4.8824,3.0,resolved,2.0,9.820495562822552,7.102239790227848e-06,3.2865899803025725e-06,1.2970302349769349e-05,False
ALP-SU2L,4.888235294117647,3.0,resolved,2.0,9.26006125022224,7.102239790227848e-06,3.352172770960514e-06,1.2757075766555432e-05,False
ALP-SU2L,4.911764705882352,3.0,resolved,2.0,8.156909407012982,7.102239790227848e-06,3.4880697726752434e-06,1.2352857441412749e-05,False
ALP-SU2L,4.935294117647058,3.0,resolved,2.0,7.6764661763884465,7.102239790227848e-06,3.5551617295361484e-06,1.2098761578069083e-05,False
ALP-SU2L,4.958823529411765,3.0,resolved,2.0,7.248043240292703,7.102239790227848e-06,3.6102819178621346e-06,1.1776510510757203e-05,False
ALP-SU2L,4.982352941176471,3.0,resolved,2.0,6.8417558533662906,7.102239790227848e-06,3.6648053609670304e-06,1.143402854259868e-05,False
ALP-SU2L,5.005882352941176,3.0,resolved,2.0,6.285710385584825,7.102239790227848e-06,3.775289696647434e-06,1.1075190539028728e-05,False
ALP-SU2L,5.029411764705882,3.0,resolved,2.0,5.593806574227054,7.102239790227848e-06,3.95109903019078e-06,1.0603358985510228e-05,False
ALP-SU2L,5.052941176470588,3.0,resolved,2.0,4.825873101348361,7.102239790227848e-06,4.203592941736551e-06,1.005447157717477e-05,False
ALP-SU2L,5.076470588235294,3.0,resolved,2.0,4.044818631334886,7.102239790227848e-06,4.636199550517147e-06,9.127246571389075e-06,False
ALP-SU2L,5.1,3.0,resolved,2.0,3.35100020994933,7.102239790227848e-06,5.33397612126727e-06,8.035836891934486e-06,False
ALP-SU2L,0.01,10.0,upper_boundary_above_scan,1.0,37109978678254.336,1.475238711134399,0.0006150274987325092,,False
ALP-SU2L,0.0113568145534923,10.0,upper_boundary_above_scan,1.0,22654750297436.09,1.235371452702448,0.0005410726144400074,,False
ALP-SU2L,0.0128977236802415,10.0,upper_boundary_above_scan,1.0,13436808302162.996,1.0345055445153106,0.00047617798146593233,,False
ALP-SU2L,0.0146477055998689,10.0,upper_boundary_above_scan,1.0,8159412776381.136,0.7254430849431621,0.00041935518353585605,,False
ALP-SU2L,0.0166351276131863,10.0,upper_boundary_above_scan,1.0,4903497920606.829,0.6074892632189962,0.0003693433406683761,,False
ALP-SU2L,0.0188922059376636,10.0,upper_boundary_above_scan,1.0,2932525130017.165,0.425999539118871,0.00032560034296683803,,False
ALP-SU2L,0.0214555279340432,10.0,resolved,2.0,1775571822270.994,0.3567339072109715,0.00028621227793609335,2.659271039898636,False
ALP-SU2L,0.0243666451894203,10.0,resolved,2.0,1057909455869.5356,0.250158297867997,0.00025196362732163595,2.0456501546698456,False
ALP-SU2L,0.0276727470706993,10.0,resolved,2.0,638641079407.8031,0.2094836703445237,0.0002218806588555297,1.5703548662056068,False
ALP-SU2L,0.031427425666763,10.0,resolved,2.0,380205590666.2948,0.1754225564972839,0.00019551226289110494,1.1910884784735134,False
ALP-SU2L,0.0356915445191093,10.0,resolved,2.0,231791381366.2922,0.1230144016421195,0.00017234724290961492,0.9122757943907478,False
ALP-SU2L,0.040534225223124,10.0,resolved,2.0,138120756214.1434,0.103012806614253,0.00015171492697788814,0.6899971099562858,False
ALP-SU2L,0.046033967892851,10.0,resolved,2.0,83492631836.82222,0.0722373394856089,0.000133445518461474,0.530918905914636,False
ALP-SU2L,0.052279923652053,10.0,resolved,2.0,50197209344.01478,0.06049186910983,0.00011755233133373407,0.4099627661855312,False
ALP-SU2L,0.0593733397787103,10.0,resolved,2.0,30094636607.32911,0.0424196935180019,0.0001032945859355088,0.30928863279176655,False
ALP-SU2L,0.0674292009288303,10.0,resolved,2.0,18268108928.08256,0.0355224398661759,9.10359205675598e-05,0.23900053356074188,False
ALP-SU2L,0.0765780930438898,10.0,resolved,2.0,10783361507.367731,0.0297466490065655,8.0285446385724e-05,0.1826276483991152,False
ALP-SU2L,0.0869683201559538,10.0,resolved,2.0,6571969584.830806,0.0208597246640711,7.063906687468224e-05,0.1381647584881293,False
ALP-SU2L,0.0987683084039917,10.0,resolved,2.0,3915571509.669448,0.0174680261348422,6.222994583721713e-05,0.1067114558624844,False
ALP-SU2L,0.1121693362306272,10.0,resolved,2.0,2364090529.033165,0.0122493869987568,5.478874106659095e-05,0.08094461906279007,False
ALP-SU2L,0.1273886350159562,10.0,resolved,2.0,1422857686.950808,0.0102576911093475,4.822524756433449e-05,0.062011142207469665,False
ALP-SU2L,0.1446729104098734,10.0,resolved,2.0,848967581.6272573,0.0071931669406814,4.250767585941579e-05,0.047782825872055984,False
ALP-SU2L,0.1643023414438944,10.0,resolved,2.0,520108973.8371612,0.0060235899627441,3.737814484981607e-05,0.03609560448999991,False
ALP-SU2L,0.1865951222482886,10.0,resolved,2.0,304669202.6751628,0.0042240195890425,3.294323936376921e-05,0.027424478725443513,False
ALP-SU2L,0.2119126199960044,10.0,resolved,2.0,186815198.98007843,0.0035372127755151,2.9002146473367582e-05,0.021138702560415213,False
ALP-SU2L,0.2406652326839314,10.0,resolved,2.0,110582935.22280183,0.0029620776976802,2.5482599390267184e-05,0.015914393183767653,False
ALP-SU2L,0.2733190417064491,10.0,resolved,2.0,67332060.37985191,0.0020771457381152,2.2456315864028482e-05,0.012157195457195784,False
ALP-SU2L,0.310403367059838,10.0,resolved,2.0,40484630.36083242,0.0017394110719863,1.9752175053009733e-05,0.009204873852251525,False
ALP-SU2L,0.352519347647819,10.0,resolved,2.0,24354986.624062408,0.0012197554094669,1.737844353607012e-05,0.007008835611921186,False
ALP-SU2L,0.4003496857754375,10.0,resolved,2.0,14775301.41998152,0.0010214286005117,1.52305735195703e-05,0.005298652381552794,False
ALP-SU2L,0.454669713790057,10.0,resolved,2.0,8788339.056668513,0.0007162729276155,1.3432219393973401e-05,0.004016909675804548,False
ALP-SU2L,0.5163599622603116,10.0,resolved,2.0,5369500.550807316,0.0005998101327204,1.1805879141629148e-05,0.003067087626409355,False
ALP-SU2L,0.5864204334238656,10.0,resolved,2.0,3182107.0982884234,0.0005022836707116,1.0364371625293006e-05,0.0023289914698197962,False
ALP-SU2L,0.6659868112773437,10.0,resolved,2.0,1966519.143025233,0.0003522245168519,9.081201494951219e-06,0.0017759958786932224,False
ALP-SU2L,0.7563488710748492,10.0,resolved,2.0,1180340.4607206637,0.0002949543757066,7.976578218714208e-06,0.0013482149526798954,False
ALP-SU2L,0.8589713866540342,10.0,resolved,2.0,718474.5158350962,0.0002068356359852,6.975347286823893e-06,0.0010097501282427808,False
ALP-SU2L,0.9755178744986028,10.0,resolved,2.0,438709.07946568006,0.0001732050807568,6.0977240653462785e-06,0.000764280609746368,False
ALP-SU2L,1.1078775594297636,10.0,resolved,2.0,264018.239634504,0.0001214594051992,5.315515053316631e-06,0.0005777506536726006,False
ALP-SU2L,1.2581959990419505,10.0,resolved,2.0,163351.4816820307,0.0001017106456825,4.620063387151362e-06,0.00043380534581122313,False
ALP-SU2L,1.428909863306546,10.0,resolved,2.0,99863.88772710793,7.132420407669372e-05,3.98511755277508e-06,0.0003285365373549056,False
ALP-SU2L,1.622786433122852,10.0,resolved,2.0,63314.13606004968,5.972720546040737e-05,3.4163833618481766e-06,0.0002481550455441864,False
ALP-SU2L,1.8429684580899512,10.0,resolved,2.0,38961.97593375949,5.001582728177121e-05,2.9207518270857277e-06,0.00018555061152891186,False
ALP-SU2L,2.093025100646328,10.0,resolved,2.0,25586.14665915232,3.507340896492948e-05,2.4840135302881106e-06,0.00013957442580016404,False
ALP-SU2L,2.3770097923844964,10.0,resolved,2.0,16476.62401942559,2.4595094858493616e-05,2.109337778332815e-06,0.00010460472155188087,False
ALP-SU2L,2.699525940394606,10.0,resolved,2.0,11052.615356424529,2.0596041735732136e-05,1.8071239398826377e-06,7.812926346141487e-05,False
ALP-SU2L,3.065801548740353,10.0,resolved,2.0,6705.259506067724,1.7247216878837446e-05,1.5946677516852223e-06,5.866105572825938e-05,False
ALP-SU2L,3.4817739646853774,10.0,resolved,2.0,3451.655891628712,1.2094545346424157e-05,1.509815466388461e-06,4.2925983611209944e-05,False
ALP-SU2L,3.9541861234109583,10.0,resolved,2.0,1349.6664382656768,1.012802602156392e-05,1.5527086694247667e-06,3.109946619720705e-05,False
ALP-SU2L,4.3,10.0,resolved,2.0,669.3042620099237,8.481253999663866e-06,1.6289759132376094e-06,2.5155597829084968e-05,False
ALP-SU2L,4.323529411764706,10.0,resolved,2.0,634.5985318832148,8.481253999663866e-06,1.638911092838766e-06,2.4707406046311502e-05,False
ALP-SU2L,4.347058823529411,10.0,resolved,2.0,596.597020463999,8.481253999663866e-06,1.6517070613264093e-06,2.433570217662256e-05,False
ALP-SU2L,4.370588235294117,10.0,resolved,2.0,567.5063081537569,8.481253999663866e-06,1.6572686387486278e-06,2.396847404481717e-05,False
ALP-SU2L,4.394117647058823,10.0,resolved,2.0,537.4759939112166,8.481253999663866e-06,1.6662257859330412e-06,2.359910419872091e-05,False
ALP-SU2L,4.417647058823529,10.0,resolved,2.0,521.1727979287488,8.481253999663866e-06,1.6673025907630056e-06,2.3288346529235684e-05,False
ALP-SU2L,4.441176470588236,10.0,resolved,2.0,498.313201631397,8.481253999663866e-06,1.6736015340828087e-06,2.2930512524729907e-05,False
ALP-SU2L,4.464705882352941,10.0,resolved,2.0,471.3605187354904,8.481253999663866e-06,1.6842946256265437e-06,2.2578804092756385e-05,False
ALP-SU2L,4.488235294117647,10.0,resolved,2.0,438.26190291283,8.481253999663866e-06,1.6988856933372811e-06,2.2196219348940045e-05,False
ALP-SU2L,4.490695851357099,10.0,resolved,2.0,435.9620840288098,8.481253999663866e-06,1.7022808834843516e-06,2.2199284952089928e-05,False
ALP-SU2L,4.511764705882353,10.0,resolved,2.0,409.3051972055839,8.481253999663866e-06,1.7191082545769292e-06,2.183533389261824e-05,False
ALP-SU2L,4.535294117647059,10.0,resolved,2.0,384.0693413531882,8.481253999663866e-06,1.7325024245055417e-06,2.1561702976548374e-05,False
ALP-SU2L,4.5588235294117645,10.0,resolved,2.0,360.7717196099968,8.481253999663866e-06,1.7426259629351212e-06,2.1200011581112602e-05,False
ALP-SU2L,4.58235294117647,10.0,resolved,2.0,339.4502187719325,8.481253999663866e-06,1.757711707671596e-06,2.0913862155102855e-05,False
ALP-SU2L,4.605882352941176,10.0,resolved,2.0,318.8245412618569,7.102239790227848e-06,1.7760876649588093e-06,2.0667690205786503e-05,False
ALP-SU2L,4.629411764705882,10.0,resolved,2.0,298.63679975619624,7.102239790227848e-06,1.7951811995505253e-06,2.0256491222303486e-05,False
ALP-SU2L,4.652941176470588,10.0,resolved,2.0,277.93754989229683,7.102239790227848e-06,1.8198572491121789e-06,1.9911103416328794e-05,False
ALP-SU2L,4.6764705882352935,10.0,resolved,2.0,252.36178611980435,7.102239790227848e-06,1.854170565067268e-06,1.9438707975069506e-05,False
ALP-SU2L,4.699999999999999,10.0,resolved,2.0,225.27850073587845,7.102239790227848e-06,1.8990888640016246e-06,1.9006785439698213e-05,False
ALP-SU2L,4.723529411764706,10.0,resolved,2.0,196.6896635682816,7.102239790227848e-06,1.9590416796464567e-06,1.851626149813773e-05,False
ALP-SU2L,4.747058823529412,10.0,resolved,2.0,165.95110107232264,7.102239790227848e-06,2.036977158327259e-06,1.797887727408217e-05,False
ALP-SU2L,4.753,10.0,resolved,2.0,157.23998220801678,7.102239790227848e-06,2.0669383983869507e-06,1.7804692761040252e-05,False
ALP-SU2L,4.759,10.0,resolved,2.0,138.3850469668448,7.102239790227848e-06,2.144269260675361e-06,1.7526758065561764e-05,False
ALP-SU2L,4.765,10.0,resolved,2.0,115.5093708478528,7.102239790227848e-06,2.2595149921138504e-06,1.7069840302106064e-05,False
ALP-SU2L,4.770588235294118,10.0,resolved,2.0,94.9544737440363,7.102239790227848e-06,2.388925935662624e-06,1.6458280092987727e-05,False
ALP-SU2L,4.794117647058823,10.0,resolved,2.0,52.134598598322825,7.102239790227848e-06,2.8650330615238916e-06,1.4759761716179668e-05,False
ALP-SU2L,4.817647058823529,10.0,resolved,2.0,30.59707743592305,7.102239790227848e-06,3.4329269465307385e-06,1.3019554298582081e-05,False
ALP-SU2L,4.8235,10.0,resolved,2.0,26.706104464174643,7.102239790227848e-06,3.6169596462370987e-06,1.257354593185196e-05,False
ALP-SU2L,4.8295,10.0,resolved,2.0,23.519576219550423,7.102239790227848e-06,3.8056169060160608e-06,1.218394355582235e-05,False
ALP-SU2L,4.8355,10.0,resolved,2.0,20.682376631100563,7.102239790227848e-06,4.009343751078747e-06,1.1652250022146014e-05,False
ALP-SU2L,4.841176470588235,10.0,resolved,2.0,18.505340431619867,7.102239790227848e-06,4.20144897884649e-06,1.1171797559496885e-05,False
ALP-SU2L,4.864705882352941,10.0,resolved,2.0,12.175324779757664,7.102239790227848e-06,5.376668701702306e-06,9.112477244102073e-06,False
ALP-SU2L,4.8706,10.0,resolved,2.0,11.204160570943246,7.102239790227848e-06,5.750353716278563e-06,8.623112839159125e-06,False
ALP-SU2L,4.8765,10.0,resolved,2.0,10.42509340075232,7.102239790227848e-06,6.399960793695265e-06,7.709341269381261e-06,False
ALP-SU2L,4.880611210494625,10.0,interpolated_closing_point,,10.0,7.102239790227855e-06,7.102239790227855e-06,7.102239790227855e-06,True
ALP-SU2L,4.8824,10.0,outside_mass_reach,0.0,9.820495562822552,7.102239790227848e-06,,,False
ALP-SU2L,4.888235294117647,10.0,outside_mass_reach,0.0,9.26006125022224,7.102239790227848e-06,,,False
ALP-SU2L,4.911764705882352,10.0,outside_mass_reach,0.0,8.156909407012982,7.102239790227848e-06,,,False
ALP-SU2L,4.935294117647058,10.0,outside_mass_reach,0.0,7.6764661763884465,7.102239790227848e-06,,,False
ALP-SU2L,4.958823529411765,10.0,outside_mass_reach,0.0,7.248043240292703,7.102239790227848e-06,,,False
ALP-SU2L,4.982352941176471,10.0,outside_mass_reach,0.0,6.8417558533662906,7.102239790227848e-06,,,False
ALP-SU2L,5.005882352941176,10.0,outside_mass_reach,0.0,6.285710385584825,7.102239790227848e-06,,,False
ALP-SU2L,5.029411764705882,10.0,outside_mass_reach,0.0,5.593806574227054,7.102239790227848e-06,,,False
ALP-SU2L,5.052941176470588,10.0,outside_mass_reach,0.0,4.825873101348361,7.102239790227848e-06,,,False
ALP-SU2L,5.076470588235294,10.0,outside_mass_reach,0.0,4.044818631334886,7.102239790227848e-06,,,False
ALP-SU2L,5.1,10.0,outside_mass_reach,0.0,3.35100020994933,7.102239790227848e-06,,,False
ALP-SU2L,0.01,30.0,upper_boundary_above_scan,1.0,37109978678254.336,1.475238711134399,0.0008094217804344158,,False
ALP-SU2L,0.0113568145534923,30.0,upper_boundary_above_scan,1.0,22654750297436.09,1.235371452702448,0.0007120916857033193,,False
ALP-SU2L,0.0128977236802415,30.0,upper_boundary_above_scan,1.0,13436808302162.996,1.0345055445153106,0.0006266855591710301,,False
ALP-SU2L,0.0146477055998689,30.0,upper_boundary_above_scan,1.0,8159412776381.136,0.7254430849431621,0.0005519025662079656,,False
ALP-SU2L,0.0166351276131863,30.0,upper_boundary_above_scan,1.0,4903497920606.829,0.6074892632189962,0.00048608329034205167,,False
ALP-SU2L,0.0188922059376636,30.0,upper_boundary_above_scan,1.0,2932525130017.165,0.425999539118871,0.00042851428283768205,,False
ALP-SU2L,0.0214555279340432,30.0,resolved,2.0,1775571822270.994,0.3567339072109715,0.0003766766959669158,2.5981404374175536,False
ALP-SU2L,0.0243666451894203,30.0,resolved,2.0,1057909455869.5356,0.250158297867997,0.0003316029579767054,1.98813998967359,False
ALP-SU2L,0.0276727470706993,30.0,resolved,2.0,638641079407.8031,0.2094836703445237,0.00029201156245259487,1.530169870962042,False
ALP-SU2L,0.031427425666763,30.0,resolved,2.0,380205590666.2948,0.1754225564972839,0.0002573088327793318,1.1574038148165608,False
ALP-SU2L,0.0356915445191093,30.0,resolved,2.0,231791381366.2922,0.1230144016421195,0.00022682198885510475,0.8892214736535239,False
